feature,classification,rationale,pearson_abs,spearman_abs,permutation_importance,shap_importance,pearson_rank,spearman_rank,permutation_rank,shap_rank,cluster_rank,cooccurrence_rank,fold_stability_cv,fold_top20_count
FIC_ET_DC_PIV_Ids0_QP3,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07552089183880156,0.04220156067455972,-5.652007660636449e-06,0.00015107496390284544,1039.0,1380.0,1538.0,884.0,1027.0,886.0,0.45126637422240046,0
FIC_ET_DC_PIV_Ids1_QP1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.012133101934853093,0.05649253715516889,6.670990624587647e-05,0.00035407773985063784,1601.0,1255.0,667.0,651.0,873.0,609.0,0.8235592324473227,0
FIC_ET_DC_PIV_Ids1_QP2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.05653132124980376,0.0895660605087237,7.37518864847575e-06,3.077010025107759e-05,1246.0,931.0,1037.0,1330.0,1301.0,886.0,1.1938819951165993,0
FIC_ET_DC_PIV_Ids1_QP3,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.049411676128200195,0.06433161755788415,0.001036319720793269,0.0015375327457462914,1313.0,1188.0,274.0,367.0,666.0,96.0,0.8432009949121506,0
FIC_ET_DC_RF_Gm_0,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.12288071907777974,0.1488031869640438,9.301132549627278e-07,5.675140511500504e-06,622.0,472.0,1190.0,1469.0,221.0,886.0,2.001044934024919,0
FIC_ET_DC_RF_Gm_m0p2,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.0862380182479997,0.09373139146036209,0.0,0.0,928.0,894.0,1210.0,1471.0,221.0,1223.0,1.9827040834737326,0
FIC_ET_DC_RF_Gm_max,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.07490176419859802,0.07237426426010858,0.0,0.0,1050.0,1093.0,1210.0,1471.0,221.0,1223.0,1.5808137933439361,0
FIC_ET_DC_RF_Id_gm_max,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.0619850540871679,0.09069678685359572,-1.8341725046000512e-06,6.198411269511207e-06,1186.0,920.0,1488.0,1466.0,221.0,1223.0,1.1247136926460286,0
FIC_ET_DC_RF_Ids_m0p2,weak_unstable_predictor,"weak on every signal (correlation, SHAP, permutation, cluster, co-occurrence) and never stable across folds",0.0036710820158621167,0.002432572832344538,0.0,0.0,1685.0,1697.0,1210.0,1471.0,1367.0,1223.0,1.4581642562791508,0
FIC_ET_DC_RF_Idss,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.09565545550220307,0.08679146962512957,-1.6326764805399407e-05,9.064381732877636e-05,831.0,954.0,1627.0,1063.0,221.0,1223.0,1.765207424817855,0
FIC_ET_DC_RF_Imax,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.07973054789036658,0.08315794451926138,1.131921290302429e-05,9.749095549309302e-05,984.0,999.0,978.0,1042.0,221.0,886.0,1.4988208822929687,0
FIC_ET_DC_RF_n_gd,interaction_dependent_predictor,weak individual importance but frequently co-occurs with important features in the same trees,0.19362000041332086,0.15381189576135615,0.00019575015735924517,0.0003752735990195607,299.0,429.0,506.0,639.0,865.0,191.0,1.2753453960460075,0
FIC_ET_DC_RF_n_gs,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.10784402351715706,0.07138465647439414,9.33859765938072e-06,0.00015260074829443336,740.0,1104.0,1007.0,882.0,1025.0,609.0,1.262637091797121,0
FIC_ET_DC_RF_Vbgd_0p01,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.13218527343947634,0.1157383307345947,0.0,0.0,571.0,701.0,1210.0,1471.0,1367.0,1223.0,0.9443545830332732,0
FIC_ET_DC_RF_Vbgd_0p1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.2548958036568558,0.2155742666067668,0.002946345484197044,0.0023136579594368136,164.0,197.0,146.0,284.0,612.0,296.0,0.4387546400674371,0
FIC_ET_DC_RF_Vbgd1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.27374416364388293,0.2850437108877437,0.0001509326516852122,0.0004615111321299841,138.0,87.0,547.0,590.0,832.0,411.0,1.558570857705948,0
FIC_ET_DC_RF_Vbgs_0p01,nonlinear_predictor,high SHAP/permutation importance despite weak linear/monotonic correlation -- signal is not capturable by Pearson/Spearman alone (e.g. process-window/threshold shape),0.2966659468294235,0.2759425638748617,0.03859271659639144,0.03476757830858863,116.0,103.0,18.0,17.0,429.0,1223.0,0.7036278269298984,2
FIC_ET_DC_RF_Vbgs_0p1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.23453891595841916,0.22022895671945233,0.0025591018745125733,0.004501232568277621,197.0,188.0,160.0,160.0,524.0,13.0,0.6316197973184596,0
FIC_ET_DC_RF_Vbgs1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.31065811806014354,0.2950617951842227,6.329380659803041e-06,2.500824110728614e-05,104.0,67.0,1059.0,1358.0,1317.0,1223.0,0.797684446775449,0
FIC_ET_DC_RF_Vbin_gd,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.22646508489216727,0.1527376168401472,3.9229432243556574e-05,6.990954430701465e-05,207.0,437.0,769.0,1149.0,1200.0,886.0,0.6580802043865689,0
FIC_ET_DC_RF_Vbin_gs,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.27247357452212867,0.2207269830046053,0.001982083087739872,0.006260481497199162,140.0,186.0,185.0,109.0,494.0,1223.0,0.5905958342001371,0
FIC_ET_DC_RF_Vboff,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.19101536039476766,0.1739080675212001,-1.2184685224209125e-06,2.0524044310704196e-05,309.0,346.0,1474.0,1393.0,1331.0,886.0,1.109704275172691,0
FIC_ET_DC_RF_Vdg_max,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0191397482854821,0.05181006779855464,0.001676172915064078,0.004327958461501901,1548.0,1298.0,203.0,165.0,526.0,2.0,0.8764643415481053,0
FIC_ET_DC_RF_Vdg_max_0p1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.07403695975475628,0.006409893861073772,-4.512700228486155e-05,0.00022278647535615122,1056.0,1665.0,1680.0,768.0,950.0,886.0,0.6967211281998575,0
FIC_ET_DC_RF_Vdg_max_0p1mA,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.04085874841895459,0.014189193330854565,-1.4646880599489265e-07,1.9414564390452617e-05,1376.0,1612.0,1457.0,1400.0,1335.0,886.0,0.9818614560668077,0
FIC_ET_DC_RF_Vds_max,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0655918519385347,0.016286637364443798,0.00013303178816639338,0.0006849715797014115,1160.0,1593.0,566.0,520.0,772.0,411.0,0.8212419455000952,0
FIC_ET_DC_RF_Vds_max_0p1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.09431831957947208,0.12339406812738082,-1.1472922572114408e-06,7.656041858435439e-05,852.0,638.0,1473.0,1112.0,1175.0,609.0,2.098813946230789,0
FIC_ET_DC_RF_Vds_max_0p1mA,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.21463145025667024,0.23679849790406554,-8.724125031265296e-05,0.0001483817706677086,234.0,158.0,1698.0,886.0,1029.0,886.0,0.6548204396678629,0
FIC_ET_DC_RF_Vg_gm_max,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.07192570867611284,0.08301215904712379,1.6305690619372593e-05,8.283144641627597e-05,1082.0,1000.0,920.0,1093.0,221.0,1223.0,1.3016659977526144,0
FIC_ET_DC_RF_Vg_max_Vd,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0073053372137459275,0.011283706649868589,0.0018105333754602105,0.003400342612214192,1648.0,1644.0,195.0,204.0,552.0,296.0,1.3029282305093046,0
FIC_ET_DC_RF_Vg_max_Vd_0p1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.25671036775997286,0.22442006680945653,6.831121626405535e-05,0.0002427623089662369,162.0,183.0,663.0,750.0,935.0,609.0,1.1637479458927238,0
FIC_ET_DC_RF_Vg_max_Vd_0p1mA,nonlinear_predictor,high SHAP/permutation importance despite weak linear/monotonic correlation -- signal is not capturable by Pearson/Spearman alone (e.g. process-window/threshold shape),0.12272627148118108,0.18857017470069615,0.011259677503971586,0.015000799787330462,624.0,290.0,44.0,42.0,440.0,1223.0,0.5045666005931874,1
FIC_ET_DC_RF_Vg_optt,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.21532514278679407,0.15316230592132848,0.0005941382676234924,0.0006681452701023727,230.0,435.0,346.0,522.0,776.0,296.0,0.825682173772083,0
FIC_ET_DC_RF_Vg_optt1,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0843238205025398,0.05007442063789223,1.926660231255095e-06,7.486579489671293e-05,946.0,1308.0,1157.0,1124.0,1185.0,609.0,1.8749464593240124,0
FIC_ET_DC_RF_Vg_optt2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0002633948154960717,0.029806684267544896,2.3031758477254362e-05,0.00012640273143327803,1712.0,1486.0,858.0,947.0,1068.0,886.0,1.081132217984251,0
FIC_ET_DC_RF_Vg_optt3,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.011866002282510758,0.016581541817990406,2.3478282463240684e-06,3.902532320231417e-05,1607.0,1590.0,1149.0,1296.0,1285.0,886.0,0.9299005356094926,0
FIC_ET_DC_RF_Vp_01,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.004129798910012891,0.012407988210149152,-1.94966470634661e-07,2.1147403885369393e-05,1679.0,1633.0,1458.0,1390.0,221.0,1223.0,2.0783032589810517,0
FIC_ET_DC_RF_Vp_1,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.07261976994157235,0.07997244305947455,3.575702593558161e-05,0.0006631043694600544,1073.0,1031.0,787.0,524.0,221.0,886.0,2.1470128370258754,0
FIC_ET_DC_RF_Vt_gd,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0033831491601552218,0.021838485939049246,4.965394606587514e-06,0.00016039380387403574,1690.0,1548.0,1080.0,872.0,1018.0,296.0,1.050872884157847,0
FIC_ET_DC_RF_Vt_gs,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.17927920568101827,0.1899558033878575,4.335046676835763e-05,0.00015791610354095467,341.0,287.0,746.0,878.0,1023.0,411.0,0.7746737687889249,0
FMESA_ET_Probe_Number,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.16253647414579167,0.1276605155269195,-2.459327958781454e-08,0.00010297893405413254,405.0,598.0,1453.0,1017.0,1120.0,411.0,1.3353948873243666,0
FMESA_ET_Vbkd,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.005900488339207744,0.012499993066040856,1.5446991440951073e-05,5.994889131100355e-05,1667.0,1632.0,932.0,1194.0,1228.0,609.0,0.807661052597111,0
MEASURE_ET_ABVIETCH,nonlinear_predictor,high SHAP/permutation importance despite weak linear/monotonic correlation -- signal is not capturable by Pearson/Spearman alone (e.g. process-window/threshold shape),0.30724582005268947,0.2448760353366644,0.1576234320477343,0.11146816979031705,107.0,148.0,7.0,4.0,219.0,1223.0,1.067971121561109,2
MEASURE_ET_C_AN_2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0786834929706361,0.052487214648559564,-9.73401516169814e-05,0.00032827190712921223,998.0,1292.0,1699.0,671.0,883.0,411.0,0.3482023310593518,0
MEASURE_ET_C_AN_2_OW_CR,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.03500340452125624,0.030264930675392005,0.005866819621206126,0.009500219440097449,1432.0,1481.0,80.0,71.0,464.0,1223.0,0.7510239183664986,0
MEASURE_ET_C_CAT_2,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.0013499332804973053,0.030396937642540978,0.0020653097317266944,0.0030486443031981125,1705.0,1480.0,179.0,224.0,567.0,133.0,0.9159782941662385,0
MEASURE_ET_C_CAT_2_OW_ST,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.16051728426576156,0.10389281665551298,-1.707523872213068e-05,9.580792226877059e-05,414.0,792.0,1631.0,1048.0,1141.0,296.0,0.6236004729721559,0
MEASURE_ET_C100,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.059826010056081444,0.08345262673885656,0.0033490847500878664,0.004364657574804305,1202.0,991.0,129.0,163.0,73.0,609.0,0.8920551684630654,0
MEASURE_ET_C100C175pf,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.028814727913911663,0.026822526767752968,0.0,0.0,1482.0,1511.0,1210.0,1471.0,73.0,1223.0,1.3377729739978979,0
MEASURE_ET_C100C300pf,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.0945647429550756,0.15502573760406269,0.0011016487029497785,0.002465510858461379,848.0,421.0,263.0,272.0,73.0,411.0,1.849897691717787,0
MEASURE_ET_C100C385pf,cluster_family_supported_predictor,weak individual importance but belongs to a correlation cluster with high aggregate importance,0.028381518845838394,0.07443437298985771,0.00019716279747309106,0.0005992510976615612,1485.0,1078.0,503.0,545.0,73.0,609.0,1.785485175513753,0
MEASURE_ET_C100C500pf,currently_inconclusive,does not cleanly satisfy any strong/nonlinear/interaction/cluster/weak criterion -- insufficient evidence either way,0.10642842553880284,0.13700256414315076,0.0031309688245835187,0.00560463647894251,751.0,548.0,137.0,120.0,73.0,411.0,1.3126410532404222,0
